ride_id,user_id,pickup_city,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_datetime,dropoff_datetime,ride_status,vehicle_type,distance_miles,duration_minutes,fare_amount_usd,tip_amount_usd,surge_multiplier,payment_method,ride_purpose,user_rating,wait_time_minutes
2659499,3375656,Austin,30.33915,-97.73604,30.25022,-97.64796,2024-01-27 04:13:00,2024-01-27 05:00:00,Completed,Electric SUV,8.09,47,21.92,0.98,1.0,App Wallet,Daily Commute,5,4
7072826,6581450,Los Angeles,33.99816,-118.21246,33.95203,-118.29407,2023-06-24 15:18:04,2023-06-24 15:42:04,Completed,SUV,5.66,24,26.91,15.85,1.8,Credit Card,Airport Transfer,5,8
3128770,4407509,Los Angeles,33.99599,-118.23345,33.96965,-118.15443,2022-07-25 23:37:16,2022-07-25 23:55:16,Completed,SUV,4.88,18,13.24,1.96,1.0,Crypto,Daily Commute,4,3
1463633,9301180,San Francisco,37.70117,-122.50552,37.86134,-122.34546,2022-10-24 19:47:12,2022-10-24 20:31:12,Completed,Compact,14.1,44,23.65,0.75,1.0,App Wallet,Business Meeting,5,10
9599676,6837635,San Francisco,37.84696,-122.48396,37.78578,-122.34539,2024-06-24 07:15:51,2024-06-24 08:00:51,Completed,SUV,8.66,45,21.55,0.61,1.0,Credit Card,School Run,3,6
2026141,9325363,Los Angeles,34.086,-118.31815,34.14094,-118.31168,2024-03-06 02:14:53,2024-03-06 02:24:53,Completed,Luxury,3.81,10,15.84,0.91,1.0,App Wallet,Night Out,5,2
6955552,8896905,New York,40.61133,-73.94141,40.7075,-74.04141,2024-03-29 15:13:14,2024-03-29 15:43:14,Completed,Sedan,8.46,30,17.73,0.81,1.0,App Wallet,Night Out,5,3
7001053,8748358,Dallas,32.82984,-96.77876,32.87312,-96.84087,2022-08-04 22:13:34,2022-08-04 22:32:34,Cancelled,Luxury,4.68,19,0.0,0.0,1.2,App Wallet,Medical Appointment,,10
2350338,6294532,New York,40.70625,-74.06631,40.75168,-74.03707,2022-04-01 08:08:36,2022-04-01 08:22:36,Completed,Sedan,3.49,14,8.78,2.29,1.0,Credit Card,Shopping,4,2
6253594,3071683,Phoenix,33.35699,-112.14581,33.53457,-112.00326,2024-03-16 17:56:17,2024-03-16 19:21:17,Completed,Sedan,14.77,85,29.09,0.72,1.0,App Wallet,Airport Transfer,2,2
7715742,3850158,Houston,29.74687,-95.27123,29.72151,-95.31522,2023-07-07 06:15:06,2023-07-07 06:23:06,Completed,SUV,3.17,8,9.47,1.8,1.0,Corporate,Daily Commute,5,5
2103563,8732212,Detroit,42.24241,-82.98133,42.25523,-83.09034,2022-08-07 19:56:02,2022-08-07 20:28:02,Completed,Sedan,5.65,32,19.01,0.21,1.5,Credit Card,Medical Appointment,5,12
7938562,1082005,San Francisco,37.73413,-122.44632,37.86422,-122.43053,2023-01-13 00:52:09,2023-01-13 01:45:09,Completed,Sedan,9.03,53,22.5,0.13,1.2,Credit Card,Daily Commute,1,6
1088929,7491524,Los Angeles,33.99987,-118.28904,33.96746,-118.25175,2022-05-19 22:15:56,2022-05-19 22:32:56,Completed,Minivan,3.09,17,8.68,0.62,1.0,Credit Card,Night Out,3,4
7702330,4324895,Nashville,36.11191,-86.79594,36.16458,-86.73652,2024-07-14 23:53:35,2024-07-15 00:07:35,Cancelled,Sedan,4.92,14,0.0,0.0,1.0,Credit Card,Event,,3
8793563,4282927,Phoenix,33.4708,-112.02021,33.48959,-112.13881,2024-07-08 12:57:08,2024-07-08 13:31:08,Completed,Sedan,6.96,34,15.03,0.12,1.0,Credit Card,Airport Transfer,5,8
4967982,3047361,New York,40.70116,-73.9818,40.70161,-74.05439,2024-09-06 04:12:42,2024-09-06 04:29:42,Completed,Sedan,3.8,17,9.34,0.28,1.0,Debit Card,Tourist,5,4
5716643,4204741,Portland,45.60214,-122.71536,45.44697,-122.74941,2022-09-04 12:53:26,2022-09-04 13:47:26,Completed,Luxury,10.85,54,40.48,0.18,1.0,App Wallet,Shopping,5,2
2119383,6310793,Boston,42.26985,-71.05977,42.39107,-71.02995,2022-02-04 14:19:43,2022-02-04 14:51:43,Cancelled,Luxury,8.51,32,0.0,0.0,1.0,Credit Card,Daily Commute,,20
1689224,1521724,Boston,42.45007,-71.13322,42.40939,-71.06997,2023-04-05 09:14:59,2023-04-05 09:25:59,In Progress,Electric Sedan,4.28,11,0.0,0.0,2.0,Debit Card,Airport Transfer,,6
4078244,5505672,Seattle,47.51041,-122.37678,47.60244,-122.28213,2024-09-23 05:02:05,2024-09-23 05:46:05,Cancelled,Electric SUV,7.74,44,0.0,0.0,1.0,Credit Card,Night Out,,5
6277859,8137208,Atlanta,33.72497,-84.30534,33.735,-84.43095,2022-04-09 18:46:53,2022-04-09 19:25:53,Completed,Electric Sedan,7.25,39,30.6,10.37,1.8,Credit Card,Event,2,1
2730370,7424851,Seattle,47.56271,-122.39967,47.52875,-122.29525,2023-06-08 14:59:07,2023-06-08 15:15:07,Completed,Electric Sedan,5.41,16,13.32,0.92,1.0,Promo Credit,Medical Appointment,5,6
2959860,6772661,Orlando,28.45403,-81.28832,28.46879,-81.3905,2023-09-18 02:17:20,2023-09-18 02:53:20,Completed,SUV,6.29,36,16.34,0.79,1.0,Credit Card,Airport Transfer,5,4
6064204,2618782,Portland,45.48194,-122.73806,45.55549,-122.71726,2024-05-01 01:39:51,2024-05-01 01:51:51,No-show,Sedan,5.18,12,0.0,0.0,1.2,Credit Card,Food Delivery,,1
1147153,9425414,Phoenix,33.39738,-112.05393,33.45278,-111.99097,2023-02-16 16:05:44,2023-02-16 16:31:44,No-show,SUV,5.28,26,0.0,0.0,1.0,App Wallet,Tourist,,3
9424077,1579934,Miami,25.82674,-80.14884,25.75832,-80.12425,2022-06-26 07:24:09,2022-06-26 07:41:09,Cancelled,Sedan,4.97,17,0.0,0.0,1.0,Credit Card,Night Out,,6
7481380,2922699,Chicago,41.96595,-87.66315,41.88759,-87.66877,2022-10-14 00:40:57,2022-10-14 01:07:57,No-show,Compact,5.42,27,0.0,0.0,1.0,Corporate,Food Delivery,,6
5009642,6858679,Los Angeles,34.01774,-118.32385,34.02451,-118.29467,2022-10-17 20:43:31,2022-10-17 20:46:31,Completed,Electric SUV,1.74,3,8.01,8.54,1.2,Credit Card,Airport Transfer,5,1
9037881,8692987,Phoenix,33.44225,-112.08489,33.46908,-111.98267,2022-01-25 04:05:28,2022-01-25 04:20:28,Completed,Electric Sedan,6.18,15,14.86,2.11,1.0,App Wallet,Daily Commute,5,8
8631989,4246701,Chicago,41.91119,-87.66209,41.90947,-87.60448,2024-07-04 22:30:46,2024-07-04 22:44:46,Completed,SUV,2.96,14,9.01,15.14,1.0,Debit Card,Daily Commute,3,4
9102964,2626768,Denver,39.7546,-105.00369,39.71662,-104.9173,2022-12-16 12:29:07,2022-12-16 12:56:07,Completed,Sedan,5.29,27,12.02,0.92,1.0,Debit Card,Night Out,5,10
8582680,1378556,Los Angeles,33.95603,-118.18573,33.97425,-118.2876,2023-06-26 14:40:55,2023-06-26 15:09:55,Completed,SUV,5.97,29,18.76,0.91,1.2,Credit Card,Airport Transfer,5,4
9417024,7765615,Portland,45.45867,-122.70046,45.52654,-122.76171,2024-01-31 14:08:01,2024-01-31 14:36:01,Cancelled,Sedan,5.55,28,0.0,0.0,1.0,App Wallet,Daily Commute,,4
8003408,7546412,Houston,29.7186,-95.38033,29.72271,-95.39178,2023-04-06 03:25:15,2023-04-06 03:28:15,Completed,Compact,0.74,3,5.42,5.77,1.5,Credit Card,Airport Transfer,5,4
4778704,3978002,Portland,45.50438,-122.7799,45.57759,-122.61134,2024-08-14 08:26:55,2024-08-14 09:14:55,Completed,Minivan,9.6,48,54.25,3.05,2.5,Credit Card,Daily Commute,4,2
5744422,8393398,Miami,25.70468,-80.18904,25.74743,-80.14808,2023-07-11 22:07:51,2023-07-11 22:15:51,Completed,Compact,3.9,8,8.35,1.13,1.0,App Wallet,Daily Commute,5,8
8361480,3676967,Houston,29.74926,-95.31779,29.71224,-95.35431,2024-01-28 10:50:26,2024-01-28 11:03:26,Completed,SUV,3.37,13,11.9,0.87,1.2,Corporate,School Run,1,4
7128411,2801335,Boston,42.28456,-71.02649,42.27764,-71.14364,2022-10-20 15:37:10,2022-10-20 15:58:10,Completed,Sedan,6.01,21,13.32,0.33,1.0,Debit Card,Night Out,5,5
1748548,4668325,Chicago,41.93061,-87.65064,41.90092,-87.55699,2023-11-16 09:45:22,2023-11-16 10:11:22,Completed,SUV,5.23,26,14.01,0.49,1.0,App Wallet,Daily Commute,3,5
3117115,8263957,Los Angeles,34.04386,-118.23035,34.121,-118.1843,2023-11-14 21:11:54,2023-11-14 21:42:54,Completed,SUV,5.95,31,18.71,1.7,1.2,Debit Card,Daily Commute,2,8
7396324,6780896,Dallas,32.85461,-96.70107,32.82826,-96.77672,2022-08-02 20:41:35,2022-08-02 20:52:35,Completed,Luxury,4.75,11,28.69,0.08,1.5,App Wallet,Daily Commute,5,5
1379109,2817046,New York,40.62954,-74.02608,40.72822,-74.06057,2023-10-24 12:17:41,2023-10-24 12:56:41,Completed,SUV,7.05,39,27.02,2.29,1.5,Promo Credit,Medical Appointment,4,4
8214963,4204741,Detroit,42.35824,-83.13529,42.31404,-83.12918,2022-09-22 23:05:42,2022-09-22 23:14:42,In Progress,Luxury,3.07,9,0.0,0.0,1.5,App Wallet,Airport Transfer,,4
1516614,4786259,Austin,30.20171,-97.78576,30.36,-97.76021,2024-05-29 03:50:08,2024-05-29 04:22:08,Cancelled,Sedan,11.04,32,0.0,0.0,1.0,App Wallet,Shopping,,10
8065034,9712536,Detroit,42.26646,-82.97399,42.30911,-83.07096,2022-09-18 22:18:41,2022-09-18 22:52:41,In Progress,SUV,5.77,34,0.0,0.0,2.0,Credit Card,Event,,5
7236441,3255165,Miami,25.75912,-80.11407,25.85751,-80.24772,2024-05-21 20:12:10,2024-05-21 21:05:10,Completed,Sedan,10.74,53,21.83,10.93,1.0,Debit Card,Night Out,5,12
8422592,6771642,Austin,30.3307,-97.65127,30.34138,-97.77784,2024-12-04 00:10:11,2024-12-04 00:41:11,Completed,Minivan,7.58,31,17.66,0.51,1.0,Credit Card,Tourist,5,3
1387777,1604902,Miami,25.82434,-80.14522,25.80246,-80.26247,2024-05-10 16:44:39,2024-05-10 17:15:39,Completed,Compact,7.45,31,16.41,0.74,1.2,App Wallet,Airport Transfer,5,1
5237579,7832165,San Francisco,37.79369,-122.33326,37.69509,-122.32103,2022-12-21 10:40:40,2022-12-21 11:18:40,No-show,Sedan,6.85,38,0.0,0.0,1.0,Debit Card,Shopping,,6
8862562,1319263,Minneapolis,44.98511,-93.2187,44.97243,-93.35356,2024-02-26 17:13:21,2024-02-26 17:27:21,Completed,Compact,6.65,14,24.95,1.9,2.0,Corporate,Airport Transfer,3,3
2070428,2978051,Dallas,32.79155,-96.84787,32.79481,-96.83165,2023-08-07 07:20:16,2023-08-07 07:25:16,Completed,SUV,0.97,5,4.63,0.5,1.0,Credit Card,Airport Transfer,3,6
6108051,8809875,Portland,45.47046,-122.65449,45.50196,-122.68317,2022-10-12 00:11:30,2022-10-12 00:21:30,Completed,Compact,2.58,10,6.37,1.31,1.0,Debit Card,Event,3,15
8177948,8011453,Phoenix,33.44703,-112.15139,33.42689,-112.1137,2022-07-05 09:33:31,2022-07-05 09:43:31,Completed,SUV,2.58,10,8.18,3.25,1.0,Credit Card,Daily Commute,4,5
8061126,7879369,New York,40.75325,-73.96253,40.67271,-74.08245,2024-07-28 09:47:52,2024-07-28 10:08:52,Completed,SUV,8.39,21,52.4,0.93,2.5,Credit Card,Medical Appointment,5,4
4903046,5321622,Chicago,41.96683,-87.69697,41.97018,-87.70851,2024-12-25 04:48:02,2024-12-25 04:51:02,In Progress,SUV,0.64,3,0.0,0.0,1.0,Promo Credit,Tourist,,15
3990645,1317343,San Diego,32.74788,-117.13108,32.68753,-117.20261,2022-10-07 22:53:23,2022-10-07 23:13:23,Completed,Electric Sedan,5.89,20,14.28,1.29,1.0,Debit Card,Night Out,5,4
9924166,6655606,San Francisco,37.70687,-122.43262,37.72034,-122.4905,2023-11-26 22:39:53,2023-11-26 22:54:53,Completed,Sedan,3.3,15,8.44,5.04,1.0,Credit Card,Daily Commute,5,5
3007793,7044522,Chicago,41.97232,-87.68708,41.95688,-87.59162,2022-05-05 05:24:03,2022-05-05 05:53:03,Completed,SUV,5.02,29,40.63,0.67,3.0,Credit Card,Night Out,4,6
2172929,1351314,Boston,42.26641,-71.01741,42.29968,-71.08859,2022-08-25 17:33:21,2022-08-25 17:44:21,In Progress,Electric Sedan,4.3,11,0.0,0.0,1.0,Crypto,Daily Commute,,10
2851888,8329349,Phoenix,33.45559,-112.12879,33.4641,-112.13677,2023-07-18 12:34:54,2023-07-18 12:38:54,Completed,Electric SUV,0.75,4,5.16,0.44,1.2,Credit Card,School Run,1,6
9201078,8692987,Los Angeles,33.95403,-118.14442,33.97296,-118.329,2024-10-30 08:09:22,2024-10-30 09:01:22,Cancelled,Luxury,10.66,52,0.0,0.0,1.0,Debit Card,Medical Appointment,,3
3615949,4370890,Los Angeles,34.05213,-118.28061,34.12848,-118.22466,2023-03-05 18:15:30,2023-03-05 18:28:30,Completed,SUV,6.17,13,16.07,0.87,1.0,Debit Card,Night Out,5,4
5387803,7133842,Detroit,42.40671,-82.95682,42.24188,-82.99559,2022-05-28 11:00:19,2022-05-28 11:27:19,In Progress,SUV,11.56,27,0.0,0.0,1.0,Credit Card,Daily Commute,,4
1469536,2089691,Austin,30.30324,-97.71988,30.17318,-97.727,2022-12-16 02:33:33,2022-12-16 03:23:33,No-show,Electric Sedan,9.0,50,0.0,0.0,1.0,Credit Card,Daily Commute,,12
4352967,7824136,Phoenix,33.38203,-112.09128,33.46477,-112.03462,2024-02-26 16:00:01,2024-02-26 16:25:01,Completed,Luxury,6.58,25,25.53,3.24,1.0,App Wallet,Night Out,5,1
7219019,8295865,Los Angeles,34.14937,-118.15793,34.12999,-118.17426,2024-09-16 03:52:49,2024-09-16 04:01:49,Completed,SUV,1.63,9,6.09,0.02,1.0,Credit Card,Event,4,5
9154941,4008563,Los Angeles,34.14907,-118.28572,34.10823,-118.1999,2022-05-01 22:07:34,2022-05-01 22:28:34,Completed,Sedan,5.66,21,15.23,2.15,1.2,App Wallet,Daily Commute,5,6
6270157,5157848,San Diego,32.77536,-117.09033,32.69736,-117.12279,2023-11-26 19:03:02,2023-11-26 19:26:02,Completed,Sedan,5.71,23,23.0,8.25,1.8,Crypto,Daily Commute,5,5
3105676,9942022,Austin,30.19787,-97.7536,30.19727,-97.73322,2023-08-15 22:49:40,2023-08-15 22:54:40,Cancelled,Electric SUV,1.22,5,0.0,0.0,1.0,Credit Card,Airport Transfer,,3
9417362,3757392,Las Vegas,36.12333,-115.04838,36.21071,-115.07974,2023-05-12 08:01:02,2023-05-12 08:21:02,Completed,Compact,6.29,20,21.48,0.69,1.8,Credit Card,Night Out,5,12
1140868,5944396,San Diego,32.66948,-117.18865,32.73892,-117.13578,2022-09-20 00:30:27,2022-09-20 00:44:27,Completed,Sedan,5.7,14,12.76,8.81,1.0,Credit Card,Daily Commute,4,10
6066168,4477105,Dallas,32.70935,-96.89354,32.72314,-96.80536,2023-04-27 13:13:51,2023-04-27 13:41:51,Completed,Luxury,5.21,28,24.88,0.0,1.2,Credit Card,Night Out,4,15
2468852,1404028,San Diego,32.69609,-117.21426,32.81148,-117.17806,2024-08-08 15:13:02,2024-08-08 15:47:02,Disputed,Minivan,8.25,34,0.0,0.0,1.0,Credit Card,Daily Commute,,4
7935542,7192980,Phoenix,33.49052,-111.98689,33.47394,-112.01765,2024-09-30 04:24:09,2024-09-30 04:30:09,No-show,Sedan,2.11,6,0.0,0.0,1.0,Credit Card,School Run,,8
9699537,8889130,San Diego,32.75151,-117.25435,32.6833,-117.07385,2024-11-27 04:10:31,2024-11-27 04:49:31,Completed,Compact,11.5,39,23.7,1.03,1.2,Debit Card,Night Out,4,5
5651993,6091209,Dallas,32.87341,-96.88333,32.85806,-96.71575,2022-03-14 14:55:28,2022-03-14 15:53:28,Completed,Sedan,9.78,58,40.21,3.08,2.0,Debit Card,Tourist,5,5
6913622,1749511,Los Angeles,34.04563,-118.19264,34.09927,-118.32349,2024-05-11 01:32:42,2024-05-11 02:17:42,Completed,Electric SUV,8.36,45,33.85,0.87,1.5,Promo Credit,Daily Commute,5,3
6547368,5057767,Los Angeles,34.05787,-118.33932,34.09024,-118.16765,2024-09-18 05:20:22,2024-09-18 06:19:22,Completed,SUV,10.08,59,24.68,0.33,1.0,App Wallet,School Run,3,3
2927860,1509431,San Diego,32.77216,-117.25763,32.70269,-117.16485,2024-06-09 21:28:23,2024-06-09 22:06:23,No-show,Compact,7.22,38,0.0,0.0,1.2,Debit Card,Tourist,,6
7358691,8863424,Atlanta,33.68822,-84.42324,33.71134,-84.44117,2024-06-02 11:59:15,2024-06-02 12:03:15,Cancelled,Compact,1.9,4,0.0,0.0,1.0,Credit Card,Airport Transfer,,2
3951756,7214488,Portland,45.6113,-122.69588,45.49094,-122.60817,2022-09-25 16:01:48,2022-09-25 16:53:48,Cancelled,SUV,9.34,52,0.0,0.0,1.0,Credit Card,Business Meeting,,5
7467446,2756240,Denver,39.77647,-105.03357,39.76615,-105.00574,2022-05-09 04:29:56,2022-05-09 04:34:56,Completed,Electric Sedan,1.64,5,11.56,0.55,2.0,Credit Card,Daily Commute,3,4
4230305,1185446,New York,40.78364,-74.02223,40.79108,-74.06241,2024-08-23 12:28:53,2024-08-23 12:39:53,Completed,Compact,2.16,11,5.74,0.2,1.0,Credit Card,Daily Commute,4,4
2569150,9713271,Denver,39.74839,-104.90984,39.78307,-104.97493,2023-09-14 07:36:00,2023-09-14 08:00:00,Completed,Sedan,4.21,24,20.16,2.96,2.0,App Wallet,Food Delivery,4,2
8639806,5182063,Portland,45.51857,-122.69808,45.52207,-122.68293,2022-05-01 22:31:01,2022-05-01 22:34:01,Completed,SUV,0.77,3,4.19,0.3,1.0,Credit Card,Medical Appointment,3,3
7428983,7546412,San Diego,32.62556,-117.07176,32.66567,-117.23878,2023-10-14 14:26:38,2023-10-14 14:48:38,Completed,Sedan,10.1,22,20.68,0.89,1.0,Credit Card,Business Meeting,5,4
4893990,2470522,Austin,30.26384,-97.65018,30.3434,-97.66269,2022-05-01 10:44:11,2022-05-01 11:03:11,No-show,Luxury,5.55,19,0.0,0.0,1.8,Crypto,Daily Commute,,4
2345398,4751400,Austin,30.1978,-97.75446,30.20077,-97.74185,2022-12-01 19:14:14,2022-12-01 19:18:14,Completed,SUV,0.78,4,4.22,2.89,1.0,Debit Card,Night Out,5,4
6754632,9314403,Phoenix,33.43742,-112.16512,33.49569,-112.0117,2023-09-25 00:57:35,2023-09-25 01:43:35,Completed,SUV,9.72,46,23.88,0.05,1.0,Corporate,Daily Commute,4,4
8863874,9369038,Houston,29.72079,-95.42992,29.79222,-95.43792,2024-02-07 09:31:46,2024-02-07 09:46:46,In Progress,Compact,4.96,15,0.0,0.0,1.8,Debit Card,Event,,6
9200263,7650663,Miami,25.7573,-80.13249,25.68667,-80.17086,2023-07-19 20:01:37,2023-07-19 20:17:37,Disputed,Sedan,5.43,16,0.0,0.0,1.2,App Wallet,Night Out,,3
7914439,4090285,Los Angeles,34.04934,-118.23128,34.00372,-118.18011,2024-07-12 17:28:57,2024-07-12 17:40:57,Completed,Compact,4.3,12,26.85,0.83,3.0,App Wallet,Airport Transfer,2,3
8777669,9995438,Seattle,47.62545,-122.35162,47.65517,-122.25343,2022-04-03 19:34:07,2022-04-03 19:58:07,Cancelled,SUV,5.01,24,0.0,0.0,1.0,Crypto,Daily Commute,,4
7391773,9340418,Chicago,41.92961,-87.60011,41.83841,-87.63854,2023-07-26 07:46:11,2023-07-26 08:08:11,Cancelled,Compact,6.6,22,0.0,0.0,1.8,Debit Card,Night Out,,5
5288663,1672762,Boston,42.42998,-70.96884,42.42816,-71.0791,2023-05-24 07:23:19,2023-05-24 07:53:19,Disputed,Luxury,5.62,30,0.0,0.0,1.0,App Wallet,Event,,4
9687217,1097862,Detroit,42.2672,-83.14515,42.23961,-83.13258,2022-01-30 08:37:24,2022-01-30 08:42:24,Completed,Luxury,2.01,5,9.54,0.38,1.0,App Wallet,Daily Commute,5,3
6500287,7537039,San Francisco,37.69894,-122.3859,37.86254,-122.39211,2022-09-27 03:18:14,2022-09-27 04:09:14,Completed,Luxury,11.31,51,42.09,0.23,1.0,Promo Credit,Event,4,4
9787106,8863424,San Francisco,37.81557,-122.37435,37.74536,-122.38741,2022-10-26 11:29:42,2022-10-26 11:58:42,Completed,Compact,4.9,29,14.78,0.11,1.5,App Wallet,Medical Appointment,4,3
2094784,6194372,Chicago,41.8966,-87.60809,41.80193,-87.60632,2023-10-27 07:43:28,2023-10-27 08:10:28,Completed,SUV,6.54,27,16.89,2.89,1.0,Debit Card,School Run,5,5
6072778,8205572,New York,40.74868,-74.01636,40.73083,-74.05772,2022-01-04 10:00:04,2022-01-04 10:13:04,Completed,SUV,2.49,13,7.98,5.1,1.0,Debit Card,Business Meeting,5,3
1297410,3612213,Dallas,32.80257,-96.81608,32.68797,-96.87942,2022-11-20 05:57:21,2022-11-20 06:28:21,Completed,Luxury,8.73,31,82.64,0.89,2.5,Debit Card,Daily Commute,2,3
9422567,5300887,San Francisco,37.80959,-122.45722,37.84583,-122.3311,2024-03-10 13:10:53,2024-03-10 13:25:53,Completed,Sedan,7.32,15,15.68,0.43,1.0,App Wallet,Medical Appointment,5,6
5248456,1568871,Austin,30.35131,-97.66694,30.19732,-97.74015,2023-10-25 21:29:20,2023-10-25 22:17:20,Cancelled,Electric SUV,11.5,48,0.0,0.0,1.2,Credit Card,School Run,,4
9009326,6375810,San Francisco,37.72418,-122.44335,37.77311,-122.45706,2022-02-04 07:00:02,2022-02-04 07:09:02,Completed,Luxury,3.46,9,14.61,0.05,1.0,Debit Card,Airport Transfer,5,4
8576118,5666985,Los Angeles,34.07798,-118.24646,34.13394,-118.20399,2023-04-17 04:49:30,2023-04-17 05:11:30,Completed,Sedan,4.57,22,12.87,2.82,1.2,App Wallet,Shopping,5,4
3668139,5695798,New York,40.79329,-74.02256,40.73883,-74.00504,2023-06-29 20:13:07,2023-06-29 20:31:07,Completed,Compact,3.87,18,8.3,3.07,1.0,Credit Card,Airport Transfer,5,8
2461943,5091123,New York,40.72415,-74.00685,40.68646,-73.91748,2022-05-10 05:38:33,2022-05-10 05:49:33,Cancelled,Electric Sedan,5.36,11,0.0,0.0,1.5,Credit Card,Airport Transfer,,5
9626319,5308988,Austin,30.20286,-97.67276,30.24086,-97.80006,2022-05-09 09:24:56,2022-05-09 10:09:56,Completed,Sedan,8.04,45,30.55,0.68,1.8,Debit Card,Business Meeting,4,20
8801876,4555656,New York,40.72989,-74.00796,40.77946,-73.99926,2024-09-03 05:23:50,2024-09-03 05:30:50,Completed,Electric Sedan,3.46,7,18.84,0.31,2.0,App Wallet,Airport Transfer,5,15
9539227,8426908,Atlanta,33.71421,-84.40208,33.75014,-84.41795,2023-09-24 11:55:52,2023-09-24 12:06:52,Completed,Electric SUV,2.64,11,8.84,0.15,1.0,Credit Card,Airport Transfer,5,4
9462834,1024650,Detroit,42.27084,-82.96461,42.38993,-83.07609,2024-01-18 23:05:52,2024-01-18 23:27:52,Completed,SUV,10.01,22,36.78,2.94,1.5,Debit Card,Medical Appointment,5,10
1787874,9008447,Dallas,32.81603,-96.89677,32.83926,-96.70211,2022-10-30 08:58:58,2022-10-30 09:26:58,Completed,Luxury,11.42,28,42.47,0.75,1.0,Corporate,Daily Commute,5,10
7265445,4433729,Los Angeles,34.12812,-118.25585,33.99018,-118.25091,2022-09-17 03:10:22,2022-09-17 03:30:22,Completed,Compact,9.54,20,16.81,0.3,1.0,Promo Credit,Shopping,5,12
5967565,1569088,Miami,25.71159,-80.28408,25.74197,-80.17127,2022-01-20 11:32:17,2022-01-20 12:02:17,Completed,Sedan,7.33,30,15.69,0.77,1.0,Corporate,Tourist,4,12
7311930,2379661,Minneapolis,45.06507,-93.26911,44.9394,-93.31611,2023-09-01 02:42:16,2023-09-01 03:09:16,Completed,Minivan,8.98,27,30.69,0.89,1.5,Debit Card,Daily Commute,5,4
6579246,5505672,Houston,29.68097,-95.40549,29.77142,-95.38297,2022-10-28 09:13:46,2022-10-28 09:43:46,Completed,Compact,6.39,30,18.13,0.48,1.5,Corporate,Food Delivery,5,1
9443256,3767329,Atlanta,33.72775,-84.47371,33.79964,-84.40292,2024-07-10 22:36:46,2024-07-10 23:08:46,Completed,Electric Sedan,6.42,32,15.34,5.13,1.0,Crypto,Event,5,8
7312371,9203632,Las Vegas,36.22234,-115.22315,36.20497,-115.11904,2024-05-11 19:21:58,2024-05-11 19:45:58,Completed,Electric Sedan,5.93,24,14.36,1.68,1.0,Credit Card,Daily Commute,4,5
7714154,1425356,Miami,25.68628,-80.14924,25.72717,-80.15712,2022-09-07 06:07:33,2022-09-07 06:16:33,Completed,Electric Sedan,2.87,9,20.6,0.97,2.5,Debit Card,Medical Appointment,5,12
1720543,6551334,San Francisco,37.73924,-122.48775,37.84902,-122.48689,2024-04-25 14:16:23,2024-04-25 14:54:23,Completed,Luxury,7.59,38,29.06,0.31,1.0,App Wallet,Shopping,3,10
6661545,4179106,San Francisco,37.85227,-122.38641,37.74542,-122.49816,2023-01-19 21:27:52,2023-01-19 21:50:52,In Progress,SUV,9.58,23,0.0,0.0,1.0,Promo Credit,Event,,2
9576119,6858806,Austin,30.17466,-97.64769,30.31643,-97.66206,2024-02-24 15:51:45,2024-02-24 16:22:45,Disputed,Compact,9.83,31,0.0,0.0,1.2,Debit Card,Night Out,,4
8892881,7785188,San Francisco,37.74166,-122.33926,37.74711,-122.33784,2022-07-05 20:31:43,2022-07-05 20:34:43,No-show,Compact,0.4,3,0.0,0.0,1.0,Promo Credit,Shopping,,6
4766922,4104559,Atlanta,33.73244,-84.48747,33.83227,-84.48191,2024-12-27 19:44:20,2024-12-27 20:11:20,Completed,Electric SUV,6.91,27,19.08,0.22,1.0,Debit Card,Shopping,4,3
6884382,3639500,Chicago,41.95016,-87.65948,41.96451,-87.71858,2023-07-27 11:00:10,2023-07-27 11:18:10,Cancelled,SUV,3.19,18,0.0,0.0,2.5,Debit Card,School Run,,4
7470744,5823510,San Francisco,37.85754,-122.32469,37.73774,-122.45351,2023-11-19 08:22:16,2023-11-19 09:07:16,Completed,Compact,10.86,45,37.58,0.07,2.0,Credit Card,Airport Transfer,4,3
5903110,5507441,Miami,25.85322,-80.16738,25.84021,-80.21191,2022-12-22 23:36:08,2022-12-22 23:52:08,Completed,Electric Sedan,2.91,16,8.32,1.22,1.0,Promo Credit,Daily Commute,5,4
7339863,4049654,Nashville,36.15075,-86.7386,36.18993,-86.79778,2023-04-11 23:44:20,2023-04-11 23:54:20,Completed,Sedan,4.27,10,20.37,5.32,2.0,Credit Card,Night Out,2,2
2712838,7281828,Chicago,41.78718,-87.60463,41.84153,-87.70443,2024-03-14 09:54:14,2024-03-14 10:31:14,Cancelled,Electric Sedan,6.37,37,0.0,0.0,1.0,Corporate,Airport Transfer,,4
1676731,7025733,New York,40.61421,-74.08223,40.66629,-74.03381,2023-10-03 17:47:09,2023-10-03 18:12:09,Completed,SUV,4.4,25,12.18,3.67,1.0,Credit Card,Food Delivery,5,5
